aon,total_mou,total_data_usage,segment,churn
2636,451.83,675.96,2,0
2068,10228.819999999998,2010.69,2,0
3395,4801.719999999999,0.0,2,0
1060,4991.229999999999,7738.710000000001,3,0
2989,21826.03,1288.59,2,0
2743,3176.69,0.0,2,0
494,4293.76,841.3,1,0
1241,1061.2699999999998,23.64,1,0
1963,19527.33,0.0,0,0
507,2802.549999999999,0.0,1,0
324,6244.340000000002,0.0,1,0
2777,11285.71,6.0,2,0
1197,9076.61,2.64,1,0
856,3390.240000000001,0.0,1,0
613,3595.69,0.0,1,0
491,3121.84,0.0,1,0
440,0.0,8804.15,3,0
515,7436.550000000004,1.0,1,0
240,31831.689999999995,162.28000000000003,0,0
356,279.32,2215.7,1,0
2316,4870.8,0.0,2,0
1863,14921.190000000002,4290.49,2,0
520,3125.07,0.0,1,0
3079,8814.679999999997,1.0,2,0
2947,1768.9000000000003,108.61,2,0
342,13715.820000000002,0.0,1,0
917,3712.84,2398.19,1,0
2657,22875.65,0.0,0,0
999,4236.599999999999,20.46,1,0
761,12150.29,252.6,1,0
300,5671.169999999997,0.0,1,0
1673,121.22,453.23,1,0
1039,12988.090000000002,0.0,1,0
682,792.1899999999998,494.59,1,0
1354,10533.619999999995,7053.1900000000005,3,0
336,3223.0599999999995,956.85,1,0
609,6486.059999999999,0.0,1,0
1988,5684.110000000002,0.0,2,0
1432,6026.630000000002,0.0,1,0
1078,4616.969999999999,1050.29,1,0
292,2027.72,7612.21,3,0
907,3469.94,15.98,1,0
358,6210.180000000001,0.0,1,0
785,2870.149999999999,5.43,1,0
1318,5612.690000000001,0.0,1,0
521,21776.02,0.0,0,0
1521,16289.140000000009,0.0,0,0
1332,5045.460000000001,365.65,1,0
1075,1019.52,0.0,1,0
231,13941.940000000006,0.0,1,0
187,3115.4499999999985,57.73,1,0
600,1881.9400000000005,0.0,1,0
387,803.9000000000004,0.0,1,0
2812,8456.779999999999,4678.01,2,0
1835,3558.4500000000003,0.0,2,0
1707,9438.8,2350.12,2,0
784,2007.15,0.0,1,0
355,2902.28,0.0,1,0
389,5313.899999999998,0.0,1,0
3409,8177.3200000000015,0.0,2,0
1714,2233.0300000000007,0.0,2,0
1234,35375.50000000001,0.0,0,0
1967,64992.48,467.79,0,0
1192,14211.939999999997,2104.17,1,0
825,0.0,0.0,1,1
1689,2522.770000000001,0.0,1,0
310,791.3800000000001,0.0,1,0
1822,2448.8499999999995,3562.04,2,0
510,2108.26,0.0,1,0
1810,3316.2500000000005,2602.6400000000003,2,0
500,13115.469999999998,0.0,1,0
960,4473.460000000001,0.0,1,0
972,6889.339999999999,1084.22,1,0
776,7751.970000000001,2058.78,1,0
335,15806.299999999994,0.0,0,0
2238,5799.030000000001,3273.95,2,0
204,11192.81,3551.4400000000005,1,0
691,8568.27,0.0,1,0
1130,4220.63,0.0,1,0
342,2407.8299999999995,3003.88,1,0
418,9533.569999999998,140.88,1,0
890,3651.4500000000007,0.0,1,0
578,5517.249999999998,2.0,1,0
2320,8559.5,0.0,2,0
678,3307.9800000000005,0.0,1,0
999,15171.640000000005,2.0,0,0
504,1046.2699999999998,0.0,1,0
484,5082.840000000002,0.0,1,0
902,862.9400000000003,0.0,1,0
478,19759.77,1608.4,0,0
740,11420.899999999996,1199.4399999999998,1,0
3188,5085.03,0.0,2,0
402,1597.5900000000008,1.44,1,0
228,19620.25,0.0,0,0
248,3250.69,0.0,1,0
235,4558.650000000001,11.21,1,0
496,13194.060000000003,0.0,1,0
2698,20430.189999999995,1476.5599999999995,2,0
208,13437.170000000002,1.36,1,0
1165,3827.1800000000007,0.0,1,0
2686,1360.0400000000006,0.0,2,0
242,6961.669999999999,0.0,1,0
842,1750.3399999999997,336.43,1,0
579,7416.39,0.0,1,0
3231,6872.48,38.06,2,0
240,10299.860000000002,10069.21,3,0
1441,7123.269999999999,257.03,1,0
183,2383.8300000000004,1699.0000000000002,1,0
1473,11791.029999999995,0.0,1,0
1059,4197.4,0.0,1,0
1218,3258.1399999999994,0.0,1,0
1846,1926.05,0.0,2,0
648,5100.219999999999,0.0,1,0
669,1620.6800000000003,0.0,1,0
377,11711.45,0.0,1,0
773,4653.7,3382.86,1,0
636,1907.2100000000007,0.0,1,0
2866,6382.679999999999,0.0,2,0
1398,3979.540000000001,83.77,1,0
1989,6616.099999999998,1358.5500000000002,2,0
693,2866.8099999999995,0.0,1,0
974,3631.89,0.0,1,0
2100,6532.519999999998,0.0,2,0
1903,3656.05,0.0,2,0
331,1910.43,0.0,1,0
472,172.15000000000003,838.46,1,0
1790,2775.1,0.0,2,0
642,70024.87999999996,312.34,0,0
1715,17439.149999999998,5766.12,0,0
1776,4078.35,0.0,2,0
495,6635.1100000000015,32.53,1,0
1038,8812.61,6529.699999999999,3,0
316,1611.0699999999997,1.0,1,0
489,104.10000000000002,3704.2,1,0
1347,3401.990000000001,0.0,1,0
1503,4563.039999999998,0.0,1,0
2440,22172.000000000007,1.09,0,0
307,38.84,3712.93,1,0
2198,3559.890000000001,0.0,2,0
492,20397.32,0.0,0,0
494,226.75000000000003,432.21,1,0
223,6606.719999999999,0.0,1,0
727,1004.5099999999996,0.0,1,0
1057,833.34,2561.3,1,0
730,874.0100000000001,3389.31,1,0
380,9968.619999999995,0.0,1,0
657,8827.250000000002,0.0,1,0
2711,600.53,1402.1200000000003,2,0
889,2844.3,0.0,1,0
1280,9786.990000000003,0.0,1,0
1807,1599.8900000000003,20.28,2,0
1796,13747.779999999995,1239.55,2,0
1992,7286.5,2783.36,2,0
684,4891.709999999998,428.61,1,0
2595,3852.28,2.0,2,0
589,6585.010000000002,0.0,1,0
2970,3919.91,1739.17,2,0
186,1849.6700000000003,4205.79,1,0
1461,6344.889999999999,6.28,1,0
702,7228.609999999998,0.0,1,0
559,7101.130000000001,881.79,1,0
508,2393.1400000000003,108.26,1,0
387,5744.339999999998,10683.49,3,0
622,147.24,0.0,1,0
1335,5011.42,0.0,1,0
400,3282.1100000000006,0.0,1,0
2347,24527.81,0.0,0,0
1413,4236.369999999999,97.66,1,0
467,124.23999999999998,49717.21,3,0
781,10432.079999999996,859.02,1,0
1195,722.48,672.0799999999999,1,0
1616,10354.39,0.0,2,0
1209,1829.9400000000005,127.49,1,0
3481,6179.130000000003,5032.43,2,0
1310,2693.8700000000003,0.0,1,0
484,833.6399999999998,26.62,1,0
2805,1831.3900000000008,2970.0,2,0
339,1206.98,0.0,1,0
322,14790.9,0.0,1,0
541,8852.270000000002,0.0,1,0
1056,2121.980000000001,0.0,1,0
874,2214.94,0.0,1,0
1897,6181.88,0.0,2,0
1680,46963.39999999998,2.0,0,0
198,8398.739999999998,9.89,1,0
1206,2712.86,0.0,1,0
606,6062.739999999999,0.0,1,0
865,2883.54,0.0,1,0
2845,5249.490000000001,959.84,2,0
3014,3631.52,1486.17,2,0
2709,2110.82,0.0,2,0
3049,6496.19,0.0,2,0
1329,6716.470000000003,0.0,1,0
559,8764.550000000001,0.0,1,0
849,4905.200000000001,1565.7,1,0
1071,1522.8500000000006,0.0,1,0
256,7385.780000000002,0.0,1,0
515,5081.84,0.0,1,0
1339,6218.640000000001,0.0,1,0
1402,8107.929999999999,3.01,1,0
217,3148.59,0.0,1,0
1195,5604.31,0.0,1,0
2355,2288.13,0.0,2,0
851,3940.0100000000007,2.0,1,0
475,5384.629999999999,0.0,1,0
376,5339.38,0.0,1,0
188,210.86,0.0,1,0
589,5097.629999999999,1.0,1,0
848,4074.409999999999,0.0,1,0
181,10300.579999999996,75.18,1,0
713,506.0699999999999,0.0,1,0
495,447.25999999999993,0.0,1,0
2075,5323.799999999999,0.0,2,0
668,31753.210000000006,1533.48,0,0
293,4992.449999999999,374.44,1,0
2626,3.33,138.72,2,0
2455,6328.580000000002,2260.17,2,0
248,9.640000000000002,1083.89,1,0
586,6373.179999999999,0.0,1,0
514,11214.509999999998,0.0,1,0
314,703.3099999999998,84.26,1,0
3540,4879.23,0.0,2,0
217,17014.97,2813.08,0,0
449,13833.8,10729.82,3,0
1720,4232.5,0.0,2,0
2739,14450.53,5089.43,2,0
1871,5949.579999999999,0.0,2,0
479,1221.6799999999998,0.0,1,0
666,5387.659999999999,0.0,1,0
513,393.2599999999999,2866.13,1,0
609,631.2299999999996,0.0,1,0
2506,11453.83,0.0,2,0
3303,14460.340000000002,369.65,2,0
738,959.89,963.95,1,0
674,4092.67,0.0,1,0
1430,14021.6,0.0,1,0
1585,14301.05,0.0,0,0
3651,10360.429999999991,0.0,2,0
1249,3795.33,0.0,1,0
3651,4735.729999999999,1.0,2,0
640,7450.73,0.0,1,0
1111,2130.19,977.63,1,0
1023,8004.69,0.0,1,0
561,10770.07,17054.86,3,0
306,1889.4000000000003,656.39,1,0
653,2713.8600000000006,0.0,1,0
776,283.0799999999999,661.1999999999999,1,0
1384,6520.789999999997,7.95,1,0
1732,21578.91000000001,6.0,0,0
1099,41564.73000000001,0.0,0,0
426,716.0100000000002,2.62,1,0
847,3976.3000000000006,0.0,1,0
671,9580.44,3.0,1,0
611,8197.779999999999,4.0,1,0
1088,11538.820000000002,2798.12,1,0
431,1160.39,4366.91,1,0
332,7627.849999999999,212.24000000000004,1,0
1269,1421.2600000000002,3323.76,1,0
349,153.65000000000003,1030.08,1,0
696,37863.87,0.0,0,0
724,835.38,0.0,1,0
1733,2119.9600000000005,0.0,2,0
961,10281.169999999996,0.0,1,0
823,27263.52,2955.96,0,0
538,8304.509999999998,443.33,1,0
1701,7511.22,818.22,2,0
1475,31544.62,0.0,0,0
2813,7045.989999999999,6841.290000000001,3,0
438,55.100000000000016,1275.5,1,0
486,2526.63,0.0,1,0
3651,9438.23,5226.02,2,0
502,8782.349999999999,0.0,1,0
1031,12630.99,0.0,1,0
3196,11220.34,0.0,2,0
317,1151.3700000000003,0.0,1,0
3631,15257.47,0.0,2,0
3651,8314.299999999997,0.0,2,0
611,11013.550000000005,0.0,1,0
717,4571.59,69.36,1,0
2922,4019.87,0.0,2,0
545,6039.170000000001,0.0,1,0
287,4578.47,0.0,1,0
1109,14680.849999999997,281.87,0,0
2506,4195.61,861.6200000000001,2,0
4193,11570.109999999995,0.0,2,0
756,3281.67,0.0,1,0
613,7081.06,0.0,1,0
438,2842.3300000000004,3557.57,1,0
796,390.23,0.0,1,0
1028,1617.13,1.0,1,0
2168,10549.6,8938.619999999999,3,0
441,4734.989999999999,0.0,1,0
2423,9201.309999999996,827.34,2,0
1088,11622.449999999995,0.0,1,0
1426,6519.710000000001,0.0,1,0
344,25332.04000000002,0.0,0,0
391,4928.7300000000005,2718.33,1,0
1522,20313.640000000003,8.0,0,0
839,7991.080000000002,0.0,1,0
3651,17095.379999999994,0.0,2,0
309,166.0,0.0,1,0
1639,2220.89,0.0,1,0
2759,29344.93,2785.69,0,0
489,2565.5200000000004,0.0,1,0
2019,19713.67000000001,1059.26,0,0
281,2215.49,4208.49,1,0
286,988.6899999999998,0.0,1,0
263,8684.279999999997,3426.08,1,0
183,11120.99,60.010000000000005,1,0
697,2677.57,122.71,1,0
573,927.7099999999998,1334.03,1,0
487,3727.400000000001,0.0,1,0
1690,24453.07,187.67,0,0
335,1654.28,0.0,1,0
699,4325.260000000001,0.0,1,0
1816,9028.52,0.0,2,0
1404,25651.79000000001,2.0,0,0
2010,3847.79,0.0,2,0
876,402.4500000000001,1045.57,1,0
1074,8340.82,75.03,1,0
1278,5303.379999999999,134.29,1,0
536,8297.449999999999,0.0,1,0
2940,2317.36,0.0,2,0
384,4316.49,0.0,1,0
3348,2946.540000000001,0.0,2,0
370,20105.960000000006,0.0,0,0
3651,6654.989999999999,0.0,2,0
681,25540.53,0.0,0,0
2946,1044.55,0.0,2,0
485,10182.38,0.0,1,0
559,6696.429999999999,806.4099999999999,1,0
3412,4841.94,4019.25,2,0
645,2700.5500000000006,12438.12,3,0
778,3049.69,0.0,1,0
721,16063.950000000004,0.0,0,0
593,9520.579999999998,0.0,1,0
2440,7557.78,0.0,2,0
1731,2271.8,0.0,2,0
929,6620.180000000002,0.0,1,0
416,4551.799999999999,0.0,1,0
1369,14174.44,1682.71,1,0
494,1059.35,0.0,1,0
2405,4000.880000000001,545.4,2,0
2344,10610.82,0.0,2,0
446,12046.16,2185.24,1,0
3647,4725.730000000001,57.57,2,0
443,4974.599999999999,0.0,1,0
1324,2753.2200000000003,0.0,1,0
699,9234.290000000005,11.0,1,0
548,884.0699999999999,0.0,1,0
386,247.51,1919.88,1,0
439,3400.92,0.0,1,0
2225,3037.34,0.0,2,0
1974,3113.72,0.0,2,0
1418,1404.3499999999997,0.0,1,0
303,679.67,946.67,1,0
461,12881.780000000002,6.220000000000001,1,0
755,10278.7,0.0,1,0
459,4811.520000000001,0.0,1,0
987,4397.77,360.77,1,0
1795,8345.19,0.0,2,0
422,13.57,748.52,1,0
2540,5365.849999999999,6851.42,3,0
3479,2516.2000000000007,984.44,2,0
715,4045.210000000001,2909.0,1,0
2546,862.5100000000002,23.65,2,0
2008,8755.949999999997,0.0,2,0
615,3255.18,5.4,1,0
1367,2666.4200000000005,0.0,1,0
814,825.9099999999999,0.0,1,0
756,4459.509999999999,0.0,1,0
1207,1889.42,0.0,1,0
647,859.7299999999998,0.0,1,0
3099,1198.47,0.0,2,0
2231,8372.35,0.0,2,0
951,7522.079999999998,0.0,1,0
1046,4700.77,5849.459999999999,3,0
749,15811.149999999996,0.0,0,0
426,283.3500000000001,0.0,1,0
3446,3573.0500000000006,1.99,2,0
2295,445.4300000000001,1402.02,2,0
2080,3749.85,0.0,2,0
3440,4604.819999999999,0.0,2,0
255,14143.53,0.0,1,0
334,13970.929999999991,0.0,1,0
833,33439.9,723.4200000000001,0,0
284,21642.40000000001,56.91,0,0
2745,2077.0599999999995,842.15,2,0
973,1715.6500000000003,0.0,1,0
2021,4477.81,0.0,2,0
303,22353.900000000005,2.43,0,0
2501,813.5800000000002,0.0,2,0
924,8699.05,0.0,1,0
3107,14451.429999999997,1105.6,2,0
725,2012.96,0.0,1,0
553,1512.9400000000005,4030.55,1,0
1783,8350.029999999999,0.0,2,0
216,191.35,5584.289999999999,1,0
1289,2626.8200000000006,0.0,1,0
667,1590.7199999999998,864.2299999999999,1,0
3015,8601.209999999997,5916.4,2,0
3546,32710.98,12122.13,3,0
1477,3786.749999999999,0.0,1,0
455,732.92,1078.26,1,0
1697,17720.36,112.88,0,0
2361,15797.480000000003,0.0,2,0
2671,1279.9000000000003,0.0,2,0
958,27372.16000000001,4774.249999999999,0,0
697,4874.200000000001,0.0,1,0
477,1154.47,0.0,1,0
2600,2349.12,0.0,2,0
466,0.54,24092.31,3,0
1784,392.75,0.0,2,0
347,5366.870000000001,0.0,1,0
525,16582.149999999998,178.22,0,0
615,5331.470000000003,0.0,1,0
320,2285.6200000000003,1097.22,1,0
3189,3325.770000000001,0.0,2,0
588,3994.500000000001,0.0,1,0
3044,4688.099999999999,1017.59,2,0
2714,6986.489999999998,0.0,2,0
887,1921.42,0.0,1,0
730,1643.57,0.0,1,0
440,1382.49,0.0,1,0
2526,4973.330000000001,0.0,2,0
328,6520.999999999998,5353.999999999999,1,0
802,4242.02,409.01,1,0
408,22127.62,0.0,0,0
720,6165.54,1911.28,1,0
613,22267.299999999992,0.0,0,0
3651,12990.939999999997,24.55,2,0
2117,3982.48,0.0,2,0
1288,1632.7099999999996,0.0,1,0
967,6526.849999999998,0.0,1,0
718,2883.4,0.0,1,0
2526,4551.51,0.0,2,0
618,3311.170000000001,4381.3,1,0
1218,19498.63,3.0,0,0
492,8573.679999999998,308.77,1,0
757,40381.32,1227.19,0,0
781,14011.809999999994,0.0,1,0
2741,3253.089999999999,1544.32,2,0
1203,19163.47,0.0,0,0
531,587.5600000000001,0.0,1,0
1036,4148.670000000001,6154.19,3,0
1317,2999.44,794.1599999999999,1,0
799,1263.18,1566.76,1,0
3651,6045.8200000000015,1559.45,2,0
254,1244.0499999999995,8685.820000000002,3,0
1073,3083.06,0.0,1,0
474,56672.330000000016,2.0,0,0
251,992.23,0.0,1,0
1879,4739.379999999999,1.0,2,0
882,1684.7099999999996,0.0,1,0
529,13961.669999999998,3.0,1,0
512,2477.38,0.0,1,0
1838,1531.3300000000006,211.18,2,0
1110,15516.339999999997,1223.97,0,0
1344,1101.12,82.3,1,0
579,2407.1400000000003,0.0,1,0
3072,7366.560000000002,0.0,2,0
2311,2075.88,255.44,2,0
1512,3501.789999999999,0.0,1,0
321,6392.459999999996,411.27,1,0
815,5614.33,0.0,1,0
1977,5400.69,0.0,2,0
490,248.98,427.68,1,0
1108,16081.339999999998,1746.6899999999998,0,0
1955,4358.550000000001,0.0,2,0
2452,9564.690000000002,0.0,2,0
223,3758.02,1.0,1,0
290,0.0,0.0,1,1
1844,9382.039999999995,401.11,2,0
478,35200.43,2.0,0,0
714,8615.39,1824.56,1,0
756,33.980000000000004,0.0,1,0
432,17977.850000000002,0.0,0,0
1424,5711.879999999998,0.0,1,0
3100,8464.1,0.0,2,0
297,6940.619999999998,0.0,1,0
707,15796.579999999998,0.0,0,0
2221,11691.239999999996,0.0,2,0
186,4236.289999999999,0.0,1,0
215,6517.610000000001,0.0,1,0
2860,0.0,0.0,2,1
334,2995.9500000000003,9833.600000000002,3,0
1936,3760.4000000000015,702.59,2,0
548,5665.43,4139.639999999999,1,0
2544,7238.6100000000015,7.73,2,0
2222,16162.619999999995,6.13,2,0
1581,3558.389999999999,903.04,1,0
499,22664.189999999984,0.0,0,0
2054,10655.589999999998,0.0,2,0
1055,6503.94,7567.849999999999,3,0
775,1262.5000000000005,0.0,1,0
623,400.2099999999999,1481.11,1,0
191,0.54,920.01,1,0
714,8715.919999999998,3153.9,1,0
2921,8818.199999999997,0.0,2,0
2242,5771.480000000001,0.0,2,0
315,3498.21,200.52,1,0
1183,3016.7600000000007,5797.07,3,0
450,2876.02,336.41,1,0
2525,15832.720000000005,0.0,2,0
2393,5734.929999999996,775.26,2,0
1693,2156.120000000001,0.0,1,0
1221,20494.14,3.0,0,0
566,11152.2,0.0,1,0
1698,4121.120000000002,2512.59,2,0
479,6917.48,2655.6600000000003,1,0
2873,6775.11,0.0,2,0
1361,10822.969999999996,0.0,1,0
526,1650.2299999999996,0.0,1,0
277,1141.86,0.0,1,0
3356,1874.1400000000003,7302.66,2,0
463,34046.920000000006,0.0,0,0
3107,12333.940000000004,0.0,2,0
233,2746.33,5558.0,1,0
3606,5694.649999999999,4140.03,2,0
698,3609.71,0.0,1,0
408,1582.7100000000007,0.0,1,0
700,15987.009999999998,0.0,0,0
2636,11765.499999999996,0.0,2,0
457,390.12,275.05,1,0
214,4939.129999999998,25.73,1,0
387,10261.300000000005,35.910000000000004,1,0
795,1711.65,0.0,1,0
489,6286.710000000002,59.49,1,0
423,8044.819999999998,0.0,1,0
2770,12251.330000000004,0.0,2,0
185,66.35000000000001,2808.7,1,0
3134,0.0,0.0,2,1
1150,3518.89,0.0,1,0
423,34137.85,3181.41,0,0
380,6837.449999999999,0.0,1,0
482,4661.880000000001,1368.9,1,0
2769,881.2500000000001,4145.67,2,0
2079,3840.110000000002,5.22,2,0
934,2544.48,2876.53,1,0
2320,8379.560000000005,6944.42,3,0
1173,6034.200000000001,0.0,1,0
668,14287.11,0.0,1,0
2044,9092.79,1285.29,2,0
366,2090.2700000000004,16023.2,3,0
904,1580.7599999999998,6150.18,3,0
3110,17758.540000000005,0.0,2,0
212,12134.490000000002,0.0,1,0
1523,1488.5300000000002,5906.88,3,0
1056,13710.750000000004,0.0,1,0
1748,3050.949999999998,2920.06,2,0
1122,7645.6799999999985,0.0,1,0
191,2856.43,0.0,1,0
1271,13166.94,8.65,1,0
2570,2310.1900000000005,0.0,2,0
2349,11202.489999999998,0.0,2,0
714,4726.700000000002,767.91,1,0
409,3179.400000000001,0.0,1,0
479,1303.6100000000004,0.0,1,0
1395,2329.7,1.0,1,0
850,586.73,256.12,1,0
367,0.0,9485.13,3,0
495,6661.530000000003,0.0,1,0
861,24308.04,0.0,0,0
719,4957.64,467.92,1,0
1928,4587.080000000002,0.0,2,0
1265,4829.400000000001,0.0,1,0
233,1115.8700000000003,0.0,1,0
2436,4552.960000000001,318.24,2,0
391,3098.77,1965.5,1,0
352,7040.119999999997,1546.37,1,0
758,1084.47,2093.05,1,0
2349,7043.9,3092.94,2,0
903,9595.89,891.2299999999999,1,0
1106,2138.71,0.0,1,0
669,2157.79,0.0,1,0
375,2571.53,168.63,1,0
407,12557.000000000002,185.12000000000003,1,0
493,14442.319999999994,0.0,1,0
861,4534.540000000001,0.0,1,0
517,0.0,2281.0,1,0
1089,13376.19,3431.8299999999995,1,0
1286,1167.61,0.0,1,0
1491,7335.33,640.9899999999999,1,0
1117,9770.509999999998,0.0,1,0
483,9960.11,815.38,1,0
391,2274.5799999999995,0.0,1,0
1440,13361.69,1177.93,1,0
375,2968.0900000000006,0.0,1,0
545,1690.4499999999998,84.45,1,0
1262,8975.02,720.47,1,0
209,4037.820000000001,5191.6,1,0
223,962.55,1.82,1,0
577,16277.910000000003,718.6500000000001,0,0
191,12438.990000000002,71.72999999999999,1,0
2261,5026.460000000001,0.0,2,0
2222,1498.5300000000002,0.0,2,0
301,5344.709999999998,15.19,1,0
599,13158.45,0.0,1,0
485,16139.48,0.0,0,0
835,12137.3,0.0,1,0
1958,1624.4500000000005,0.0,2,0
187,292.94000000000005,1282.2800000000002,1,0
311,7209.729999999998,0.0,1,0
182,12856.339999999998,0.0,1,0
326,2669.23,0.0,1,0
348,9525.33,1555.1699999999998,1,0
873,25538.16,0.0,0,0
2505,9725.57,8960.79,3,0
627,4816.22,0.0,1,0
367,1618.9599999999998,0.0,1,0
2596,8995.919999999998,1113.54,2,0
1051,3059.730000000001,20.72,1,0
544,3186.8300000000004,0.0,1,0
543,11286.389999999996,208.72,1,0
495,5101.74,0.0,1,0
972,2378.98,0.0,1,0
1052,8844.200000000003,42.94,1,0
1144,43608.57000000001,2.0,0,0
545,15629.680000000002,13.0,0,0
1770,4074.87,0.0,2,0
3100,8432.190000000002,1.57,2,0
559,25077.200000000004,0.0,0,0
3251,6076.18,0.0,2,0
839,277.93,741.8,1,0
384,5075.810000000001,0.0,1,0
968,11490.62,492.77,1,0
180,4662.280000000002,70.89,1,0
3354,11664.29,5590.05,2,0
601,2231.21,181.29,1,0
822,6465.989999999998,1127.9499999999998,1,0
332,7088.210000000002,0.0,1,0
3275,2021.08,2392.76,2,0
648,6588.959999999999,3951.98,1,0
207,914.71,0.0,1,0
2019,3167.9600000000005,11.92,2,0
2332,24887.53999999998,0.0,0,0
514,26.009999999999994,2229.380000000001,1,0
855,4166.349999999999,0.0,1,0
352,2906.87,0.0,1,0
342,5264.82,0.0,1,0
531,456.03,4777.01,1,0
271,12534.07,0.0,1,0
667,1450.61,0.0,1,0
236,2697.029999999999,4536.12,1,0
2250,5102.129999999997,0.0,2,0
1236,4418.33,0.0,1,0
3423,8132.470000000002,0.0,2,0
1158,714.0,4900.56,1,0
623,4664.1100000000015,15.52,1,0
3348,1470.9299999999998,264.20000000000005,2,0
350,2645.46,0.0,1,0
1197,8597.119999999999,0.0,1,0
840,5586.92,1384.53,1,0
2606,14160.699999999995,0.0,2,0
2372,7090.659999999997,4864.400000000001,2,0
241,5854.769999999999,3.93,1,0
3026,7131.179999999999,0.0,2,0
2975,4131.34,0.0,2,0
3470,3740.980000000001,0.0,2,0
286,5180.469999999998,6069.46,3,0
1047,2561.07,112.1,1,0
1786,1928.5700000000004,0.0,2,0
2240,6059.859999999998,0.0,2,0
563,4306.530000000001,2.0,1,0
444,4210.610000000001,928.55,1,0
706,8495.98,0.0,1,0
397,20519.590000000004,0.0,0,0
2865,6015.219999999999,3570.77,2,0
544,4741.43,1965.22,1,0
2138,3855.1600000000008,54.47,2,0
369,3118.3300000000004,0.0,1,0
481,11595.589999999998,0.0,1,0
2599,6967.139999999999,2.02,2,0
1060,3169.250000000001,797.97,1,0
306,1078.39,847.18,1,0
2398,4428.99,0.0,2,0
328,6928.969999999998,0.0,1,0
2725,2242.1800000000003,0.0,2,0
3082,13929.51,0.0,2,0
492,15393.08,0.0,0,0
495,3890.1,0.0,1,0
496,8982.1,15984.47,3,0
2974,12016.679999999997,7889.950000000001,3,0
2144,3564.0,0.0,2,0
1647,25734.7,2220.05,0,0
259,7666.529999999998,551.48,1,0
2418,9681.48,11.0,2,0
1601,7530.109999999996,1764.06,1,0
473,6208.640000000002,1.0,1,0
1053,12096.04,0.0,1,0
558,10744.789999999995,869.45,1,0
1678,5605.91,0.0,2,0
1845,1286.65,0.0,2,0
611,20438.6,14673.740000000002,3,0
2513,6710.909999999999,878.99,2,0
335,9457.929999999997,163.74,1,0
575,20459.08,0.0,0,0
2576,35886.50000000001,8383.62,0,0
3104,1979.2999999999995,0.0,2,0
1901,11107.339999999998,0.0,2,0
3188,4603.620000000001,0.0,2,0
1934,5711.2,0.0,2,0
859,17810.470000000012,0.0,0,0
2750,5220.77,0.0,2,0
719,7125.059999999997,0.0,1,0
1552,13480.329999999996,0.0,1,0
482,34570.09,4025.05,0,0
1132,3719.18,0.0,1,0
1120,14868.099999999997,0.0,0,0
1069,3297.59,0.0,1,0
564,4215.27,323.37,1,0
241,5206.699999999999,4.0,1,0
422,716.1999999999998,211.84,1,0
3245,7986.889999999999,0.0,2,0
620,18685.95,0.0,0,0
2529,518.37,1733.1800000000003,2,0
2435,5855.579999999997,0.0,2,0
429,792.66,7909.719999999999,3,0
310,27558.910000000003,19013.94,3,0
983,10238.789999999995,0.0,1,0
3107,5390.989999999999,276.87,2,0
968,530.02,1777.06,1,0
333,21275.43,3384.61,0,0
769,1335.7,0.0,1,0
2756,1673.900000000001,0.0,2,0
3110,1902.83,0.0,2,0
2313,12510.069999999998,2619.07,2,0
1942,7855.380000000001,4876.54,2,0
3267,8783.889999999998,126.25,2,0
2194,10637.81,76.16999999999999,2,0
1101,1510.2400000000005,0.0,1,0
1998,9458.05,17.85,2,0
1011,2830.08,2672.98,1,0
2413,9151.370000000004,0.0,2,0
2963,7266.360000000001,0.0,2,0
3107,1569.0099999999995,0.0,2,0
480,4591.099999999998,0.0,1,0
773,3774.1,0.0,1,0
534,4761.21,2165.53,1,0
3075,10530.100000000002,2097.75,2,0
225,4306.339999999999,0.0,1,0
261,3574.180000000002,2.02,1,0
2925,6798.21,0.0,2,0
273,5112.479999999999,0.0,1,0
276,13910.010000000002,0.0,1,0
1113,4283.95,0.0,1,0
426,1705.1899999999998,0.0,1,0
408,2112.7000000000003,2422.53,1,0
3392,14755.130000000005,772.7899999999998,2,0
2438,6688.679999999997,253.15,2,0
871,3831.99,0.0,1,0
472,3839.2,0.0,1,0
277,2179.840000000001,0.0,1,0
1673,23887.710000000006,0.0,0,0
912,8915.960000000001,0.0,1,0
3182,1645.9399999999998,7311.5,3,0
1315,1835.55,825.37,1,0
482,5983.510000000001,6405.12,3,0
2719,4774.039999999999,0.0,2,0
499,4147.79,10.49,1,0
1687,2034.4100000000003,0.0,1,0
3373,0.0,0.0,2,1
662,486.23,1023.66,1,0
907,17651.49,0.0,0,0
2502,7382.500000000002,0.0,2,0
1298,15236.93,3.0,0,0
213,1582.4299999999998,204.77,1,0
210,2492.15,0.0,1,0
1898,1477.47,1291.89,2,0
2001,29624.47000000001,1.0,0,0
181,450.71,6085.89,3,0
773,2258.2000000000007,164.06,1,0
355,27170.45000000001,0.0,0,0
1154,617.0,0.0,1,0
510,515.47,0.0,1,0
2046,634.85,585.65,2,0
352,7101.06,0.0,1,0
735,28977.300000000007,0.0,0,0
1503,7278.9,0.0,1,0
3044,21411.52,0.0,2,0
374,2441.86,1.0,1,0
236,472.17,0.0,1,0
520,0.0,2438.69,1,0
464,10004.83,0.0,1,0
2965,6426.139999999999,0.0,2,0
2372,3033.8000000000006,0.0,2,0
2177,931.39,0.0,2,0
